ind_fixed,geo_year,time_trend,geo_fixed,year,geo,ind,wage_rate_2010,wage_rate,hours_worked,rti,off
10,0-2010,14,0,2010,Alberta,Transportation and warehousing [48-49],685.63,831.25,40.8,-1.554542004,-1.099711407
10,0-2011,15,0,2011,Alberta,Transportation and warehousing [48-49],699.03,847.49,42.5,-1.554542004,-1.099711407
10,0-2012,16,0,2012,Alberta,Transportation and warehousing [48-49],728.34,883.03,42.2,-1.554542004,-1.099711407
10,0-2013,17,0,2013,Alberta,Transportation and warehousing [48-49],761.29,922.98,41.2,-1.554542004,-1.099711407
10,0-2014,18,0,2014,Alberta,Transportation and warehousing [48-49],789.28,956.91,41.2,-1.554542004,-1.099711407
10,0-2015,19,0,2015,Alberta,Transportation and warehousing [48-49],824.95,1000.16,40.9,-1.554542004,-1.099711407
10,0-2016,20,0,2016,Alberta,Transportation and warehousing [48-49],863.94,1047.42,39.6,-1.554542004,-1.099711407
10,0-2017,21,0,2017,Alberta,Transportation and warehousing [48-49],856.92,1038.92,40.5,-1.554542004,-1.099711407
10,0-2018,22,0,2018,Alberta,Transportation and warehousing [48-49],868.4,1052.83,40.9,-1.554542004,-1.099711407
10,0-2019,23,0,2019,Alberta,Transportation and warehousing [48-49],939.44,1138.96,40.5,-1.554542004,-1.099711407
10,0-2020,24,0,2020,Alberta,Transportation and warehousing [48-49],982,1190.56,40.5,-1.554542004,-1.099711407
10,1-1997,1,1,1997,British Columbia,Transportation and warehousing [48-49],441.98,535.85,40.1,-1.554542004,-1.099711407
10,1-1998,2,1,1998,British Columbia,Transportation and warehousing [48-49],437.32,530.2,39.6,-1.554542004,-1.099711407
10,1-1999,3,1,1999,British Columbia,Transportation and warehousing [48-49],441.52,535.29,39.7,-1.554542004,-1.099711407
10,1-2000,4,1,2000,British Columbia,Transportation and warehousing [48-49],453.03,549.25,40.4,-1.554542004,-1.099711407
10,1-2001,5,1,2001,British Columbia,Transportation and warehousing [48-49],463.95,562.49,39.5,-1.554542004,-1.099711407
10,1-2002,6,1,2002,British Columbia,Transportation and warehousing [48-49],485.73,588.89,39.4,-1.554542004,-1.099711407
10,1-2003,7,1,2003,British Columbia,Transportation and warehousing [48-49],481.25,583.46,40,-1.554542004,-1.099711407
10,1-2004,8,1,2004,British Columbia,Transportation and warehousing [48-49],499.31,605.36,40.3,-1.554542004,-1.099711407
10,1-2005,9,1,2005,British Columbia,Transportation and warehousing [48-49],519.61,629.96,41,-1.554542004,-1.099711407
10,1-2006,10,1,2006,British Columbia,Transportation and warehousing [48-49],519.95,630.38,40.8,-1.554542004,-1.099711407
10,1-2007,11,1,2007,British Columbia,Transportation and warehousing [48-49],546.3,662.32,41,-1.554542004,-1.099711407
10,1-2008,12,1,2008,British Columbia,Transportation and warehousing [48-49],546.89,663.04,39.8,-1.554542004,-1.099711407
10,1-2009,13,1,2009,British Columbia,Transportation and warehousing [48-49],581.96,705.56,39,-1.554542004,-1.099711407
10,1-2010,14,1,2010,British Columbia,Transportation and warehousing [48-49],580.02,703.2,39,-1.554542004,-1.099711407
10,1-2011,15,1,2011,British Columbia,Transportation and warehousing [48-49],589.43,714.62,38.6,-1.554542004,-1.099711407
10,1-2012,16,1,2012,British Columbia,Transportation and warehousing [48-49],616.13,746.98,39.2,-1.554542004,-1.099711407
10,1-2013,17,1,2013,British Columbia,Transportation and warehousing [48-49],612.11,742.11,39.1,-1.554542004,-1.099711407
10,1-2014,18,1,2014,British Columbia,Transportation and warehousing [48-49],635.47,770.43,38.9,-1.554542004,-1.099711407
10,1-2015,19,1,2015,British Columbia,Transportation and warehousing [48-49],644.8,781.74,39.3,-1.554542004,-1.099711407
10,1-2016,20,1,2016,British Columbia,Transportation and warehousing [48-49],660.72,801.04,39.7,-1.554542004,-1.099711407
10,1-2017,21,1,2017,British Columbia,Transportation and warehousing [48-49],692.8,839.94,39.8,-1.554542004,-1.099711407
10,1-2018,22,1,2018,British Columbia,Transportation and warehousing [48-49],690.94,837.68,40,-1.554542004,-1.099711407
10,1-2019,23,1,2019,British Columbia,Transportation and warehousing [48-49],719.75,872.61,39.1,-1.554542004,-1.099711407
10,1-2020,24,1,2020,British Columbia,Transportation and warehousing [48-49],755.43,915.87,38.4,-1.554542004,-1.099711407
10,2-1997,1,2,1997,Manitoba,Transportation and warehousing [48-49],494.17,599.12,43.1,-1.554542004,-1.099711407
10,2-1998,2,2,1998,Manitoba,Transportation and warehousing [48-49],497.26,602.87,43.4,-1.554542004,-1.099711407
10,2-1999,3,2,1999,Manitoba,Transportation and warehousing [48-49],524.04,635.34,42.5,-1.554542004,-1.099711407
10,2-2000,4,2,2000,Manitoba,Transportation and warehousing [48-49],512.5,621.34,41.8,-1.554542004,-1.099711407
10,2-2001,5,2,2001,Manitoba,Transportation and warehousing [48-49],508.13,616.05,41.8,-1.554542004,-1.099711407
10,2-2002,6,2,2002,Manitoba,Transportation and warehousing [48-49],489.22,593.12,42.6,-1.554542004,-1.099711407
10,2-2003,7,2,2003,Manitoba,Transportation and warehousing [48-49],536.43,650.36,42.8,-1.554542004,-1.099711407
10,2-2004,8,2,2004,Manitoba,Transportation and warehousing [48-49],539.76,654.39,42.8,-1.554542004,-1.099711407
10,2-2005,9,2,2005,Manitoba,Transportation and warehousing [48-49],568.42,689.14,43.4,-1.554542004,-1.099711407
10,2-2006,10,2,2006,Manitoba,Transportation and warehousing [48-49],552.97,670.41,43.7,-1.554542004,-1.099711407
10,2-2007,11,2,2007,Manitoba,Transportation and warehousing [48-49],583.1,706.94,43.9,-1.554542004,-1.099711407
10,2-2008,12,2,2008,Manitoba,Transportation and warehousing [48-49],574.76,696.83,43.3,-1.554542004,-1.099711407
10,2-2009,13,2,2009,Manitoba,Transportation and warehousing [48-49],605.22,733.76,41.4,-1.554542004,-1.099711407
10,2-2010,14,2,2010,Manitoba,Transportation and warehousing [48-49],641.18,777.36,41.3,-1.554542004,-1.099711407
10,2-2011,15,2,2011,Manitoba,Transportation and warehousing [48-49],597.23,724.07,41.6,-1.554542004,-1.099711407
10,2-2012,16,2,2012,Manitoba,Transportation and warehousing [48-49],630.6,764.53,42,-1.554542004,-1.099711407
10,2-2013,17,2,2013,Manitoba,Transportation and warehousing [48-49],643.73,780.45,43.1,-1.554542004,-1.099711407
10,2-2014,18,2,2014,Manitoba,Transportation and warehousing [48-49],634.88,769.72,41.8,-1.554542004,-1.099711407
10,2-2015,19,2,2015,Manitoba,Transportation and warehousing [48-49],646.71,784.06,41.5,-1.554542004,-1.099711407
10,2-2016,20,2,2016,Manitoba,Transportation and warehousing [48-49],670.95,813.45,41,-1.554542004,-1.099711407
10,2-2017,21,2,2017,Manitoba,Transportation and warehousing [48-49],702.59,851.81,41.9,-1.554542004,-1.099711407
10,2-2018,22,2,2018,Manitoba,Transportation and warehousing [48-49],685.54,831.14,42.3,-1.554542004,-1.099711407
10,2-2019,23,2,2019,Manitoba,Transportation and warehousing [48-49],728.58,883.32,40.1,-1.554542004,-1.099711407
10,2-2020,24,2,2020,Manitoba,Transportation and warehousing [48-49],857.15,1039.19,41,-1.554542004,-1.099711407
10,3-1997,1,3,1997,New Brunswick,Transportation and warehousing [48-49],491.35,595.7,42.7,-1.554542004,-1.099711407
10,3-1998,2,3,1998,New Brunswick,Transportation and warehousing [48-49],497.69,603.39,44.3,-1.554542004,-1.099711407
10,3-1999,3,3,1999,New Brunswick,Transportation and warehousing [48-49],500.77,607.12,43.2,-1.554542004,-1.099711407
10,3-2000,4,3,2000,New Brunswick,Transportation and warehousing [48-49],516.99,626.79,43.3,-1.554542004,-1.099711407
10,3-2001,5,3,2001,New Brunswick,Transportation and warehousing [48-49],532.72,645.86,43,-1.554542004,-1.099711407
10,3-2002,6,3,2002,New Brunswick,Transportation and warehousing [48-49],540.61,655.43,43.4,-1.554542004,-1.099711407
10,3-2003,7,3,2003,New Brunswick,Transportation and warehousing [48-49],561.94,681.28,42.2,-1.554542004,-1.099711407
10,3-2004,8,3,2004,New Brunswick,Transportation and warehousing [48-49],590.47,715.87,43.7,-1.554542004,-1.099711407
10,3-2005,9,3,2005,New Brunswick,Transportation and warehousing [48-49],600.5,728.04,43.9,-1.554542004,-1.099711407
10,3-2006,10,3,2006,New Brunswick,Transportation and warehousing [48-49],613.22,743.46,43.3,-1.554542004,-1.099711407
10,3-2007,11,3,2007,New Brunswick,Transportation and warehousing [48-49],628.59,762.09,43.8,-1.554542004,-1.099711407
10,3-2008,12,3,2008,New Brunswick,Transportation and warehousing [48-49],649.14,787.01,43.1,-1.554542004,-1.099711407
10,3-2009,13,3,2009,New Brunswick,Transportation and warehousing [48-49],680.57,825.11,41.8,-1.554542004,-1.099711407
10,3-2010,14,3,2010,New Brunswick,Transportation and warehousing [48-49],686.37,832.14,43.1,-1.554542004,-1.099711407
10,3-2011,15,3,2011,New Brunswick,Transportation and warehousing [48-49],688.66,834.92,42.3,-1.554542004,-1.099711407
10,3-2012,16,3,2012,New Brunswick,Transportation and warehousing [48-49],716.84,869.08,43.7,-1.554542004,-1.099711407
10,3-2013,17,3,2013,New Brunswick,Transportation and warehousing [48-49],725.83,879.98,42.3,-1.554542004,-1.099711407
10,3-2014,18,3,2014,New Brunswick,Transportation and warehousing [48-49],756.73,917.44,42.4,-1.554542004,-1.099711407
10,3-2015,19,3,2015,New Brunswick,Transportation and warehousing [48-49],763.35,925.47,43.9,-1.554542004,-1.099711407
10,3-2016,20,3,2016,New Brunswick,Transportation and warehousing [48-49],778.98,944.42,43.6,-1.554542004,-1.099711407
10,3-2017,21,3,2017,New Brunswick,Transportation and warehousing [48-49],797.09,966.38,42.4,-1.554542004,-1.099711407
10,3-2018,22,3,2018,New Brunswick,Transportation and warehousing [48-49],817.55,991.18,45.3,-1.554542004,-1.099711407
10,3-2019,23,3,2019,New Brunswick,Transportation and warehousing [48-49],851.88,1032.8,41.7,-1.554542004,-1.099711407
10,3-2020,24,3,2020,New Brunswick,Transportation and warehousing [48-49],905.57,1097.9,43.7,-1.554542004,-1.099711407
10,4-1997,1,4,1997,Newfoundland and Labrador,Transportation and warehousing [48-49],364.45,441.85,39.6,-1.554542004,-1.099711407
10,4-1998,2,4,1998,Newfoundland and Labrador,Transportation and warehousing [48-49],368.12,446.3,41.1,-1.554542004,-1.099711407
10,4-1999,3,4,1999,Newfoundland and Labrador,Transportation and warehousing [48-49],372.02,451.03,44.1,-1.554542004,-1.099711407
10,4-2000,4,4,2000,Newfoundland and Labrador,Transportation and warehousing [48-49],394.83,478.69,44.5,-1.554542004,-1.099711407
10,4-2001,5,4,2001,Newfoundland and Labrador,Transportation and warehousing [48-49],413.54,501.37,43.7,-1.554542004,-1.099711407
10,4-2002,6,4,2002,Newfoundland and Labrador,Transportation and warehousing [48-49],402.55,488.05,42.8,-1.554542004,-1.099711407
10,4-2003,7,4,2003,Newfoundland and Labrador,Transportation and warehousing [48-49],407.4,493.92,43.3,-1.554542004,-1.099711407
10,4-2004,8,4,2004,Newfoundland and Labrador,Transportation and warehousing [48-49],427.89,518.77,42.3,-1.554542004,-1.099711407
10,4-2005,9,4,2005,Newfoundland and Labrador,Transportation and warehousing [48-49],443.7,537.93,42.8,-1.554542004,-1.099711407
10,4-2006,10,4,2006,Newfoundland and Labrador,Transportation and warehousing [48-49],467.98,567.37,43.8,-1.554542004,-1.099711407
10,4-2007,11,4,2007,Newfoundland and Labrador,Transportation and warehousing [48-49],462.06,560.19,43.1,-1.554542004,-1.099711407
10,4-2008,12,4,2008,Newfoundland and Labrador,Transportation and warehousing [48-49],489,592.86,42.3,-1.554542004,-1.099711407
10,4-2009,13,4,2009,Newfoundland and Labrador,Transportation and warehousing [48-49],478.92,580.63,42.5,-1.554542004,-1.099711407
10,4-2010,14,4,2010,Newfoundland and Labrador,Transportation and warehousing [48-49],496.92,602.46,43.1,-1.554542004,-1.099711407
10,4-2011,15,4,2011,Newfoundland and Labrador,Transportation and warehousing [48-49],531.78,644.72,41.8,-1.554542004,-1.099711407
10,4-2012,16,4,2012,Newfoundland and Labrador,Transportation and warehousing [48-49],551.77,668.96,42.3,-1.554542004,-1.099711407
10,4-2013,17,4,2013,Newfoundland and Labrador,Transportation and warehousing [48-49],560.29,679.28,42.2,-1.554542004,-1.099711407
10,4-2014,18,4,2014,Newfoundland and Labrador,Transportation and warehousing [48-49],582.23,705.88,41.4,-1.554542004,-1.099711407
10,4-2015,19,4,2015,Newfoundland and Labrador,Transportation and warehousing [48-49],576.03,698.37,43.3,-1.554542004,-1.099711407
10,4-2016,20,4,2016,Newfoundland and Labrador,Transportation and warehousing [48-49],613.07,743.28,41.6,-1.554542004,-1.099711407
10,4-2017,21,4,2017,Newfoundland and Labrador,Transportation and warehousing [48-49],604.03,732.32,43.6,-1.554542004,-1.099711407
10,4-2018,22,4,2018,Newfoundland and Labrador,Transportation and warehousing [48-49],626.91,760.06,43.6,-1.554542004,-1.099711407
10,4-2019,23,4,2019,Newfoundland and Labrador,Transportation and warehousing [48-49],612.13,742.13,40.7,-1.554542004,-1.099711407
10,4-2020,24,4,2020,Newfoundland and Labrador,Transportation and warehousing [48-49],709.65,860.37,42.4,-1.554542004,-1.099711407
10,5-1997,1,5,1997,Nova Scotia,Transportation and warehousing [48-49],540.51,655.3,42.5,-1.554542004,-1.099711407
10,5-1998,2,5,1998,Nova Scotia,Transportation and warehousing [48-49],527.12,639.07,43.6,-1.554542004,-1.099711407
10,5-1999,3,5,1999,Nova Scotia,Transportation and warehousing [48-49],554.34,672.07,42.5,-1.554542004,-1.099711407
10,5-2000,4,5,2000,Nova Scotia,Transportation and warehousing [48-49],592.14,717.9,41.5,-1.554542004,-1.099711407
10,5-2001,5,5,2001,Nova Scotia,Transportation and warehousing [48-49],633.66,768.24,42.7,-1.554542004,-1.099711407
10,5-2002,6,5,2002,Nova Scotia,Transportation and warehousing [48-49],634.78,769.6,43.5,-1.554542004,-1.099711407
10,5-2003,7,5,2003,Nova Scotia,Transportation and warehousing [48-49],657.47,797.11,41.6,-1.554542004,-1.099711407
10,5-2004,8,5,2004,Nova Scotia,Transportation and warehousing [48-49],675.98,819.55,41.4,-1.554542004,-1.099711407
10,5-2005,9,5,2005,Nova Scotia,Transportation and warehousing [48-49],696.87,844.87,43.8,-1.554542004,-1.099711407
10,5-2006,10,5,2006,Nova Scotia,Transportation and warehousing [48-49],724.8,878.73,41.2,-1.554542004,-1.099711407
10,5-2007,11,5,2007,Nova Scotia,Transportation and warehousing [48-49],728.04,882.66,42.3,-1.554542004,-1.099711407
10,5-2008,12,5,2008,Nova Scotia,Transportation and warehousing [48-49],766.35,929.11,40.9,-1.554542004,-1.099711407
10,5-2009,13,5,2009,Nova Scotia,Transportation and warehousing [48-49],767.76,930.82,41.5,-1.554542004,-1.099711407
10,5-2010,14,5,2010,Nova Scotia,Transportation and warehousing [48-49],777.15,942.2,41.8,-1.554542004,-1.099711407
10,5-2011,15,5,2011,Nova Scotia,Transportation and warehousing [48-49],815.31,988.47,40.9,-1.554542004,-1.099711407
10,5-2012,16,5,2012,Nova Scotia,Transportation and warehousing [48-49],844.96,1024.42,40.2,-1.554542004,-1.099711407
10,5-2013,17,5,2013,Nova Scotia,Transportation and warehousing [48-49],823.9,998.88,39.1,-1.554542004,-1.099711407
10,5-2014,18,5,2014,Nova Scotia,Transportation and warehousing [48-49],880.57,1067.59,39.8,-1.554542004,-1.099711407
10,5-2015,19,5,2015,Nova Scotia,Transportation and warehousing [48-49],873.22,1058.68,40,-1.554542004,-1.099711407
10,5-2016,20,5,2016,Nova Scotia,Transportation and warehousing [48-49],932.5,1130.54,40.2,-1.554542004,-1.099711407
10,5-2017,21,5,2017,Nova Scotia,Transportation and warehousing [48-49],934.52,1132.99,40.7,-1.554542004,-1.099711407
10,5-2018,22,5,2018,Nova Scotia,Transportation and warehousing [48-49],976.31,1183.66,41.7,-1.554542004,-1.099711407
