occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,hours_worked,rti,off
24,6-2012,26,6,2012,Ontario,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,6-2013,27,6,2013,Ontario,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,6-2014,28,6,2014,Ontario,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,6-2015,29,6,2015,Ontario,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,6-2016,30,6,2016,Ontario,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,6-2017,31,6,2017,Ontario,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,6-2018,32,6,2018,Ontario,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,6-2019,33,6,2019,Ontario,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,6-2020,34,6,2020,Ontario,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,7-1987,1,7,1987,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,7-1988,2,7,1988,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,7-1989,3,7,1989,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,7-1990,4,7,1990,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,7-1991,5,7,1991,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,7-1992,6,7,1992,Prince Edward Island,Technical occupations related to natural and applied sciences [22],35.9,-0.60968365,0.46572255
24,7-1993,7,7,1993,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36,-0.60968365,0.46572255
24,7-1994,8,7,1994,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,7-1995,9,7,1995,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,7-1996,10,7,1996,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,7-1997,11,7,1997,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,7-1998,12,7,1998,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,7-1999,13,7,1999,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,7-2000,14,7,2000,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,7-2001,15,7,2001,Prince Edward Island,Technical occupations related to natural and applied sciences [22],39.3,-0.60968365,0.46572255
24,7-2002,16,7,2002,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,7-2003,17,7,2003,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36,-0.60968365,0.46572255
24,7-2004,18,7,2004,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.4,-0.60968365,0.46572255
24,7-2005,19,7,2005,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,7-2006,20,7,2006,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,7-2007,21,7,2007,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,7-2008,22,7,2008,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,7-2009,23,7,2009,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,7-2010,24,7,2010,Prince Edward Island,Technical occupations related to natural and applied sciences [22],40,-0.60968365,0.46572255
24,7-2011,25,7,2011,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,7-2012,26,7,2012,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36.7,-0.60968365,0.46572255
24,7-2013,27,7,2013,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36.1,-0.60968365,0.46572255
24,7-2014,28,7,2014,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,7-2015,29,7,2015,Prince Edward Island,Technical occupations related to natural and applied sciences [22],35.8,-0.60968365,0.46572255
24,7-2016,30,7,2016,Prince Edward Island,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,7-2017,31,7,2017,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36.1,-0.60968365,0.46572255
24,7-2018,32,7,2018,Prince Edward Island,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,7-2019,33,7,2019,Prince Edward Island,Technical occupations related to natural and applied sciences [22],38.8,-0.60968365,0.46572255
24,7-2020,34,7,2020,Prince Edward Island,Technical occupations related to natural and applied sciences [22],36.8,-0.60968365,0.46572255
24,8-1987,1,8,1987,Quebec,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,8-1988,2,8,1988,Quebec,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,8-1989,3,8,1989,Quebec,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,8-1990,4,8,1990,Quebec,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,8-1991,5,8,1991,Quebec,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,8-1992,6,8,1992,Quebec,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,8-1993,7,8,1993,Quebec,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,8-1994,8,8,1994,Quebec,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,8-1995,9,8,1995,Quebec,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,8-1996,10,8,1996,Quebec,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,8-1997,11,8,1997,Quebec,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,8-1998,12,8,1998,Quebec,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,8-1999,13,8,1999,Quebec,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,8-2000,14,8,2000,Quebec,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,8-2001,15,8,2001,Quebec,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,8-2002,16,8,2002,Quebec,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,8-2003,17,8,2003,Quebec,Technical occupations related to natural and applied sciences [22],36.8,-0.60968365,0.46572255
24,8-2004,18,8,2004,Quebec,Technical occupations related to natural and applied sciences [22],37.2,-0.60968365,0.46572255
24,8-2005,19,8,2005,Quebec,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,8-2006,20,8,2006,Quebec,Technical occupations related to natural and applied sciences [22],37.1,-0.60968365,0.46572255
24,8-2007,21,8,2007,Quebec,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,8-2008,22,8,2008,Quebec,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,8-2009,23,8,2009,Quebec,Technical occupations related to natural and applied sciences [22],36.6,-0.60968365,0.46572255
24,8-2010,24,8,2010,Quebec,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,8-2011,25,8,2011,Quebec,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,8-2012,26,8,2012,Quebec,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,8-2013,27,8,2013,Quebec,Technical occupations related to natural and applied sciences [22],36.9,-0.60968365,0.46572255
24,8-2014,28,8,2014,Quebec,Technical occupations related to natural and applied sciences [22],36.3,-0.60968365,0.46572255
24,8-2015,29,8,2015,Quebec,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,8-2016,30,8,2016,Quebec,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,8-2017,31,8,2017,Quebec,Technical occupations related to natural and applied sciences [22],36.7,-0.60968365,0.46572255
24,8-2018,32,8,2018,Quebec,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,8-2019,33,8,2019,Quebec,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,8-2020,34,8,2020,Quebec,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,9-1987,1,9,1987,Saskatchewan,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,9-1988,2,9,1988,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,9-1989,3,9,1989,Saskatchewan,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,9-1990,4,9,1990,Saskatchewan,Technical occupations related to natural and applied sciences [22],40.4,-0.60968365,0.46572255
24,9-1991,5,9,1991,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,9-1992,6,9,1992,Saskatchewan,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,9-1993,7,9,1993,Saskatchewan,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,9-1994,8,9,1994,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,9-1995,9,9,1995,Saskatchewan,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,9-1996,10,9,1996,Saskatchewan,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,9-1997,11,9,1997,Saskatchewan,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,9-1998,12,9,1998,Saskatchewan,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,9-1999,13,9,1999,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,9-2000,14,9,2000,Saskatchewan,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,9-2001,15,9,2001,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,9-2002,16,9,2002,Saskatchewan,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,9-2003,17,9,2003,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,9-2004,18,9,2004,Saskatchewan,Technical occupations related to natural and applied sciences [22],36.8,-0.60968365,0.46572255
24,9-2005,19,9,2005,Saskatchewan,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,9-2006,20,9,2006,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,9-2007,21,9,2007,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,9-2008,22,9,2008,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,9-2009,23,9,2009,Saskatchewan,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,9-2010,24,9,2010,Saskatchewan,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,9-2011,25,9,2011,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,9-2012,26,9,2012,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,9-2013,27,9,2013,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,9-2014,28,9,2014,Saskatchewan,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,9-2015,29,9,2015,Saskatchewan,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
