occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,wage_rate_2010,wage_rate,hours_worked,rti,off
21,1-2002,6,1,2002,British Columbia,"Service support and other service occupations, n.e.c. [67]",286.96,347.9,26.4,0.027381,-0.8081249
21,1-2003,7,1,2003,British Columbia,"Service support and other service occupations, n.e.c. [67]",288.36,349.6,26.5,0.027381,-0.8081249
21,1-2004,8,1,2004,British Columbia,"Service support and other service occupations, n.e.c. [67]",272.22,330.03,27.4,0.027381,-0.8081249
21,1-2005,9,1,2005,British Columbia,"Service support and other service occupations, n.e.c. [67]",285.82,346.52,27.4,0.027381,-0.8081249
21,1-2006,10,1,2006,British Columbia,"Service support and other service occupations, n.e.c. [67]",296.27,359.19,27.6,0.027381,-0.8081249
21,1-2007,11,1,2007,British Columbia,"Service support and other service occupations, n.e.c. [67]",307.99,373.4,27.5,0.027381,-0.8081249
21,1-2008,12,1,2008,British Columbia,"Service support and other service occupations, n.e.c. [67]",314.40,381.17,27,0.027381,-0.8081249
21,1-2009,13,1,2009,British Columbia,"Service support and other service occupations, n.e.c. [67]",322.49,390.98,26.3,0.027381,-0.8081249
21,1-2010,14,1,2010,British Columbia,"Service support and other service occupations, n.e.c. [67]",306.68,371.81,25.8,0.027381,-0.8081249
21,1-2011,15,1,2011,British Columbia,"Service support and other service occupations, n.e.c. [67]",312.72,379.14,26.5,0.027381,-0.8081249
21,1-2012,16,1,2012,British Columbia,"Service support and other service occupations, n.e.c. [67]",333.61,404.46,26.4,0.027381,-0.8081249
21,1-2013,17,1,2013,British Columbia,"Service support and other service occupations, n.e.c. [67]",352.54,427.41,26.8,0.027381,-0.8081249
21,1-2014,18,1,2014,British Columbia,"Service support and other service occupations, n.e.c. [67]",340.12,412.35,25.6,0.027381,-0.8081249
21,1-2015,19,1,2015,British Columbia,"Service support and other service occupations, n.e.c. [67]",355.85,431.43,27.4,0.027381,-0.8081249
21,1-2016,20,1,2016,British Columbia,"Service support and other service occupations, n.e.c. [67]",340.37,412.66,25.9,0.027381,-0.8081249
21,1-2017,21,1,2017,British Columbia,"Service support and other service occupations, n.e.c. [67]",374.99,454.63,26.8,0.027381,-0.8081249
21,1-2018,22,1,2018,British Columbia,"Service support and other service occupations, n.e.c. [67]",385.81,467.75,26.9,0.027381,-0.8081249
21,2-1997,1,2,1997,Manitoba,"Service support and other service occupations, n.e.c. [67]",209.15,253.57,26.6,0.027381,-0.8081249
21,2-1998,2,2,1998,Manitoba,"Service support and other service occupations, n.e.c. [67]",218.35,264.72,27.9,0.027381,-0.8081249
21,2-1999,3,2,1999,Manitoba,"Service support and other service occupations, n.e.c. [67]",221.17,268.14,27.5,0.027381,-0.8081249
21,2-2000,4,2,2000,Manitoba,"Service support and other service occupations, n.e.c. [67]",228.99,277.62,28.1,0.027381,-0.8081249
21,2-2001,5,2,2001,Manitoba,"Service support and other service occupations, n.e.c. [67]",235.93,286.04,27.7,0.027381,-0.8081249
21,2-2002,6,2,2002,Manitoba,"Service support and other service occupations, n.e.c. [67]",256.57,311.06,27.8,0.027381,-0.8081249
21,2-2003,7,2,2003,Manitoba,"Service support and other service occupations, n.e.c. [67]",248.86,301.71,27.2,0.027381,-0.8081249
21,2-2004,8,2,2004,Manitoba,"Service support and other service occupations, n.e.c. [67]",260.36,315.66,28,0.027381,-0.8081249
21,2-2005,9,2,2005,Manitoba,"Service support and other service occupations, n.e.c. [67]",262.81,318.62,27.7,0.027381,-0.8081249
21,2-2006,10,2,2006,Manitoba,"Service support and other service occupations, n.e.c. [67]",257.66,312.38,26.8,0.027381,-0.8081249
21,2-2007,11,2,2007,Manitoba,"Service support and other service occupations, n.e.c. [67]",280.53,340.11,27.2,0.027381,-0.8081249
21,2-2008,12,2,2008,Manitoba,"Service support and other service occupations, n.e.c. [67]",302.97,367.32,27.8,0.027381,-0.8081249
21,2-2009,13,2,2009,Manitoba,"Service support and other service occupations, n.e.c. [67]",298.79,362.25,27.3,0.027381,-0.8081249
21,2-2010,14,2,2010,Manitoba,"Service support and other service occupations, n.e.c. [67]",316.11,383.24,27.3,0.027381,-0.8081249
21,2-2011,15,2,2011,Manitoba,"Service support and other service occupations, n.e.c. [67]",320.44,388.49,27.4,0.027381,-0.8081249
21,2-2012,16,2,2012,Manitoba,"Service support and other service occupations, n.e.c. [67]",321.12,389.32,27.2,0.027381,-0.8081249
21,2-2013,17,2,2013,Manitoba,"Service support and other service occupations, n.e.c. [67]",331.34,401.71,27.6,0.027381,-0.8081249
21,2-2014,18,2,2014,Manitoba,"Service support and other service occupations, n.e.c. [67]",349.84,424.14,27.1,0.027381,-0.8081249
21,2-2015,19,2,2015,Manitoba,"Service support and other service occupations, n.e.c. [67]",348.69,422.75,27.3,0.027381,-0.8081249
21,2-2016,20,2,2016,Manitoba,"Service support and other service occupations, n.e.c. [67]",353.39,428.44,27.1,0.027381,-0.8081249
21,2-2017,21,2,2017,Manitoba,"Service support and other service occupations, n.e.c. [67]",352.63,427.52,26.9,0.027381,-0.8081249
21,2-2018,22,2,2018,Manitoba,"Service support and other service occupations, n.e.c. [67]",353.30,428.33,26.5,0.027381,-0.8081249
21,3-1997,1,3,1997,New Brunswick,"Service support and other service occupations, n.e.c. [67]",223.80,271.33,29.7,0.027381,-0.8081249
21,3-1998,2,3,1998,New Brunswick,"Service support and other service occupations, n.e.c. [67]",222.52,269.78,29.5,0.027381,-0.8081249
21,3-1999,3,3,1999,New Brunswick,"Service support and other service occupations, n.e.c. [67]",226.96,275.16,30,0.027381,-0.8081249
21,3-2000,4,3,2000,New Brunswick,"Service support and other service occupations, n.e.c. [67]",235.18,285.13,30.6,0.027381,-0.8081249
21,3-2001,5,3,2001,New Brunswick,"Service support and other service occupations, n.e.c. [67]",235.38,285.37,29.9,0.027381,-0.8081249
21,3-2002,6,3,2002,New Brunswick,"Service support and other service occupations, n.e.c. [67]",250.22,303.36,30.2,0.027381,-0.8081249
21,3-2003,7,3,2003,New Brunswick,"Service support and other service occupations, n.e.c. [67]",253.34,307.14,29.4,0.027381,-0.8081249
21,3-2004,8,3,2004,New Brunswick,"Service support and other service occupations, n.e.c. [67]",251.18,304.52,28.5,0.027381,-0.8081249
21,3-2005,9,3,2005,New Brunswick,"Service support and other service occupations, n.e.c. [67]",248.63,301.43,28,0.027381,-0.8081249
21,3-2006,10,3,2006,New Brunswick,"Service support and other service occupations, n.e.c. [67]",263.79,319.81,28.9,0.027381,-0.8081249
21,3-2007,11,3,2007,New Brunswick,"Service support and other service occupations, n.e.c. [67]",280.56,340.15,29,0.027381,-0.8081249
21,3-2008,12,3,2008,New Brunswick,"Service support and other service occupations, n.e.c. [67]",295.92,358.77,28.5,0.027381,-0.8081249
21,3-2009,13,3,2009,New Brunswick,"Service support and other service occupations, n.e.c. [67]",298.11,361.42,28.6,0.027381,-0.8081249
21,3-2010,14,3,2010,New Brunswick,"Service support and other service occupations, n.e.c. [67]",328.20,397.9,29.3,0.027381,-0.8081249
21,3-2011,15,3,2011,New Brunswick,"Service support and other service occupations, n.e.c. [67]",350.32,424.72,29.7,0.027381,-0.8081249
21,3-2012,16,3,2012,New Brunswick,"Service support and other service occupations, n.e.c. [67]",367.16,445.14,31,0.027381,-0.8081249
21,3-2013,17,3,2013,New Brunswick,"Service support and other service occupations, n.e.c. [67]",366.51,444.35,29.7,0.027381,-0.8081249
21,3-2014,18,3,2014,New Brunswick,"Service support and other service occupations, n.e.c. [67]",371.20,450.04,29.4,0.027381,-0.8081249
21,3-2015,19,3,2015,New Brunswick,"Service support and other service occupations, n.e.c. [67]",372.47,451.57,29.5,0.027381,-0.8081249
21,3-2016,20,3,2016,New Brunswick,"Service support and other service occupations, n.e.c. [67]",351.00,425.54,28.9,0.027381,-0.8081249
21,3-2017,21,3,2017,New Brunswick,"Service support and other service occupations, n.e.c. [67]",369.25,447.67,29.5,0.027381,-0.8081249
21,3-2018,22,3,2018,New Brunswick,"Service support and other service occupations, n.e.c. [67]",368.74,447.05,29.3,0.027381,-0.8081249
21,4-1997,1,4,1997,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",242.97,294.57,30.7,0.027381,-0.8081249
21,4-1998,2,4,1998,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",236.56,286.8,31.5,0.027381,-0.8081249
21,4-1999,3,4,1999,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",237.21,287.59,31.4,0.027381,-0.8081249
21,4-2000,4,4,2000,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",269.83,327.14,32.6,0.027381,-0.8081249
21,4-2001,5,4,2001,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",262.59,318.36,32.1,0.027381,-0.8081249
21,4-2002,6,4,2002,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",250.09,303.2,29.8,0.027381,-0.8081249
21,4-2003,7,4,2003,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",266.57,323.19,30.7,0.027381,-0.8081249
21,4-2004,8,4,2004,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",269.11,326.26,30.9,0.027381,-0.8081249
21,4-2005,9,4,2005,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",277.88,336.9,30.9,0.027381,-0.8081249
21,4-2006,10,4,2006,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",284.30,344.68,31.2,0.027381,-0.8081249
21,4-2007,11,4,2007,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",317.69,385.16,32.2,0.027381,-0.8081249
21,4-2008,12,4,2008,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",333.02,403.75,33,0.027381,-0.8081249
21,4-2009,13,4,2009,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",344.40,417.54,30.6,0.027381,-0.8081249
21,4-2010,14,4,2010,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",396.39,480.58,31.9,0.027381,-0.8081249
21,4-2011,15,4,2011,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",401.66,486.97,32.3,0.027381,-0.8081249
21,4-2012,16,4,2012,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",412.68,500.33,31.6,0.027381,-0.8081249
21,4-2013,17,4,2013,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",435.44,527.92,32.3,0.027381,-0.8081249
21,4-2014,18,4,2014,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",425.20,515.5,31.5,0.027381,-0.8081249
21,4-2015,19,4,2015,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",414.01,501.94,31.2,0.027381,-0.8081249
21,4-2016,20,4,2016,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",403.22,488.86,30.9,0.027381,-0.8081249
21,4-2017,21,4,2017,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",436.78,529.55,30.7,0.027381,-0.8081249
21,4-2018,22,4,2018,Newfoundland and Labrador,"Service support and other service occupations, n.e.c. [67]",398.95,483.68,29.3,0.027381,-0.8081249
21,5-1997,1,5,1997,Nova Scotia,"Service support and other service occupations, n.e.c. [67]",208.41,252.67,28.5,0.027381,-0.8081249
21,5-1998,2,5,1998,Nova Scotia,"Service support and other service occupations, n.e.c. [67]",219.01,265.52,30,0.027381,-0.8081249
21,5-1999,3,5,1999,Nova Scotia,"Service support and other service occupations, n.e.c. [67]",214.59,260.16,30,0.027381,-0.8081249
21,5-2000,4,5,2000,Nova Scotia,"Service support and other service occupations, n.e.c. [67]",237.59,288.05,30.3,0.027381,-0.8081249
21,5-2001,5,5,2001,Nova Scotia,"Service support and other service occupations, n.e.c. [67]",224.99,272.77,28.8,0.027381,-0.8081249
